Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Exit Type
2023-10-24 18:08:00,33602.7,2023-10-24 18:11:00,33627.2,19.6,19.32,0.15,0.15,-0.28,-1.42,Signal Exit
2023-10-24 18:13:00,33625.2,2023-10-24 18:14:00,33649.1,19.32,19.05,0.14,0.14,-0.27,-1.42,Signal Exit
2023-10-24 18:17:00,33563.5,2023-10-24 18:31:00,33558.1,19.05,18.76,0.14,0.14,-0.29,-1.5,Signal Exit
2023-10-24 21:37:00,33593.9,2023-10-24 21:43:00,33623.9,18.76,18.5,0.14,0.14,-0.26,-1.4,Signal Exit
2023-10-24 21:44:00,33600.5,2023-10-24 21:51:00,33709.0,18.5,18.28,0.14,0.14,-0.22,-1.17,Signal Exit
2023-10-27 17:07:00,33495.4,2023-10-27 17:13:00,33652.0,18.28,18.1,0.14,0.14,-0.19,-1.03,Signal Exit
2023-10-27 17:14:00,33609.8,2023-10-27 17:15:00,33679.1,18.1,17.86,0.13,0.13,-0.23,-1.29,Signal Exit
2023-10-27 17:19:00,33674.6,2023-10-28 05:11:00,34082.3,17.86,17.81,0.13,0.13,-0.05,-0.3,Signal Exit
2023-10-28 05:12:00,34071.7,2023-10-28 10:44:00,34040.1,17.81,17.53,0.13,0.13,-0.28,-1.58,Signal Exit
2023-10-31 16:09:00,34263.2,2023-10-31 16:10:00,34257.0,17.53,17.26,0.13,0.13,-0.26,-1.51,Signal Exit
2023-11-03 08:41:00,34312.7,2023-11-03 08:43:00,34385.0,17.26,17.04,0.13,0.13,-0.22,-1.28,Signal Exit
2023-11-03 08:48:00,34322.5,2023-11-03 08:50:00,34356.9,17.04,16.81,0.13,0.13,-0.24,-1.39,Signal Exit
2023-11-03 10:12:00,34153.0,2023-11-03 10:14:00,34142.9,16.81,16.55,0.13,0.13,-0.26,-1.52,Signal Exit
2023-11-03 10:15:00,34116.1,2023-11-03 10:21:00,34198.2,16.55,16.34,0.12,0.12,-0.21,-1.25,Signal Exit
2023-11-03 10:35:00,34116.1,2023-11-03 10:41:00,34174.3,16.34,16.13,0.12,0.12,-0.22,-1.32,Signal Exit
2023-11-03 11:00:00,34209.3,2023-11-03 11:01:00,34222.8,16.13,15.89,0.12,0.12,-0.23,-1.45,Signal Exit
