Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Exit Type
2023-12-16 14:13:00,42383.3,2023-12-16 15:33:00,42369.0,27.22,26.81,0.2,0.2,-0.41,-1.52,Signal Exit
2023-12-16 18:05:00,42402.6,2023-12-16 18:08:00,42408.0,26.81,26.41,0.2,0.2,-0.4,-1.48,Signal Exit
2023-12-16 19:27:00,42367.3,2023-12-18 10:36:00,40550.1,26.41,24.9,0.2,0.19,-1.51,-5.71,Stop-Loss
2023-12-18 10:37:00,40512.5,2023-12-18 21:45:00,42471.5,24.9,25.72,0.19,0.19,0.82,3.27,Signal Exit
2023-12-18 22:04:00,42442.0,2023-12-18 22:11:00,42622.8,25.72,25.44,0.19,0.19,-0.27,-1.07,Signal Exit
2023-12-18 22:30:00,42444.8,2023-12-18 23:00:00,42546.3,25.44,25.12,0.19,0.19,-0.32,-1.25,Signal Exit
2023-12-19 14:50:00,42328.6,2023-12-19 14:56:00,42328.7,25.12,24.75,0.19,0.19,-0.37,-1.49,Signal Exit
2023-12-19 15:00:00,42271.9,2023-12-19 15:03:00,42355.0,24.75,24.43,0.18,0.18,-0.32,-1.3,Signal Exit
2023-12-19 17:05:00,42114.6,2023-12-19 18:00:00,41808.9,24.43,23.89,0.18,0.18,-0.54,-2.2,Signal Exit
2023-12-19 20:35:00,42130.5,2023-12-19 20:37:00,42161.3,23.89,23.55,0.18,0.18,-0.34,-1.42,Signal Exit
2023-12-19 20:39:00,42146.7,2023-12-19 21:22:00,42296.0,23.55,23.28,0.18,0.18,-0.27,-1.14,Signal Exit
2023-12-19 21:28:00,42307.9,2023-12-19 21:29:00,42322.8,23.28,22.94,0.17,0.17,-0.34,-1.45,Signal Exit
2023-12-19 21:36:00,42310.6,2023-12-19 21:38:00,42334.3,22.94,22.62,0.17,0.17,-0.33,-1.43,Signal Exit
2023-12-19 22:06:00,42299.0,2023-12-19 22:07:00,42326.2,22.62,22.29,0.17,0.17,-0.32,-1.43,Signal Exit
2023-12-19 22:42:00,42220.1,2023-12-19 22:45:00,42234.2,22.29,21.97,0.17,0.17,-0.32,-1.46,Signal Exit
2023-12-19 23:27:00,42225.7,2023-12-19 23:28:00,42229.1,21.97,21.64,0.16,0.16,-0.33,-1.48,Signal Exit
2023-12-19 23:44:00,42185.1,2023-12-19 23:46:00,42218.9,21.64,21.34,0.16,0.16,-0.31,-1.41,Signal Exit
