,Unnamed: 0,Timestamp,Open,High,Low,Close,Volume,Avg_price
1676624,1676624,2023-07-01 18:37:00,30558.4,30561.4,30558.3,30561.4,1.90000006341506e-05,30559.85
1676625,1676625,2023-07-01 18:41:00,30561.6,30564.6,30561.6,30564.6,4.55000015904261e-05,30563.1
1676626,1676626,2023-07-01 18:45:00,30565.9,30568.9,30565.9,30568.9,5.45000019087638e-05,30567.4
1676627,1676627,2023-07-01 18:47:00,30569.0,30572.0,30568.9,30569.4,4.7000001586639e-05,30570.45
1676628,1676628,2023-07-01 18:48:00,30569.3,30586.8,30569.3,30586.8,0.0001825000063604,30578.05
1676629,1676629,2023-07-01 18:49:00,30586.8,30586.8,30583.8,30583.8,1.49999999621286e-06,30585.3
1676630,1676630,2023-07-01 18:50:00,30583.8,30583.8,30583.8,30583.8,9.99999997475243e-07,30583.8
1676631,1676631,2023-07-01 18:51:00,30579.3,30579.3,30579.3,30579.3,4.99999998737621e-07,30579.3
1676632,1676632,2023-07-01 18:55:00,30579.5,30582.5,30579.5,30582.5,1.8500000635413e-05,30581.0
1676633,1676633,2023-07-01 18:56:00,30583.9,30586.9,30583.9,30586.9,1.8500000635413e-05,30585.4
1676634,1676634,2023-07-01 18:57:00,30586.9,30586.9,30582.7,30582.7,1.49999999621286e-06,30584.800000000003
1676635,1676635,2023-07-01 19:00:00,30583.8,30591.5,30583.8,30591.5,9.20000026098933e-05,30587.65
1676636,1676636,2023-07-01 19:03:00,30591.5,30592.8,30580.5,30592.8,6.10000018923529e-05,30586.65
1676637,1676637,2023-07-01 19:05:00,30593.3,30596.3,30592.8,30592.8,2.10000006291011e-05,30594.55
1676638,1676638,2023-07-01 19:06:00,30592.8,30592.8,30586.0,30591.3,3.80000012683013e-05,30589.4
1676639,1676639,2023-07-01 19:07:00,30592.0,30601.9,30592.0,30594.0,7.70000025340778e-05,30596.95
1676640,1676640,2023-07-01 19:08:00,30594.0,30594.0,30590.6,30590.6,1.49999999621286e-06,30592.3
1676641,1676641,2023-07-01 19:09:00,30590.6,30591.4,30581.9,30585.6,3.10000009449141e-05,30586.65
1676642,1676642,2023-07-01 19:11:00,30585.6,30585.6,30582.0,30582.0,1.49999999621286e-06,30583.8
1676643,1676643,2023-07-01 19:12:00,30582.0,30583.1,30575.8,30583.1,2.00000006316259e-05,30579.449999999997
1676644,1676644,2023-07-01 19:13:00,30583.1,30583.1,30579.1,30579.1,1.99999999495049e-06,30581.1
1676645,1676645,2023-07-01 19:15:00,30579.1,30579.9,30575.2,30579.9,2.90000009499636e-05,30577.550000000003
1676646,1676646,2023-07-01 19:16:00,30579.9,30579.9,30575.7,30575.7,1.49999999621286e-06,30577.800000000003
1676647,1676647,2023-07-01 19:19:00,30575.8,30578.8,30575.8,30578.8,2.75000009537507e-05,30577.3
1676648,1676648,2023-07-01 19:21:00,30578.8,30578.8,30574.3,30578.7,2.00000006316259e-05,30576.55
1676649,1676649,2023-07-01 19:22:00,30578.8,30581.8,30578.8,30581.8,2.75000009537507e-05,30580.3
1676650,1676650,2023-07-01 19:23:00,30583.8,30586.8,30583.7,30586.8,4.55000015904261e-05,30585.25
1676651,1676651,2023-07-01 19:24:00,30586.8,30586.8,30581.1,30585.9,2.05000006303635e-05,30583.949999999997
1676652,1676652,2023-07-01 19:26:00,30586.3,30589.3,30585.9,30589.3,1.05000003145506e-05,30587.6
1676653,1676653,2023-07-01 19:27:00,30589.3,30599.6,30584.7,30599.6,0.0001210000041282,30592.15
1676654,1676654,2023-07-01 19:28:00,30599.7,30602.7,30597.8,30601.7,5.70000019024519e-05,30600.25
1676655,1676655,2023-07-01 19:29:00,30602.6,30608.7,30602.6,30608.7,3.80000012683013e-05,30605.65
1676656,1676656,2023-07-01 19:30:00,30608.7,30608.7,30605.3,30605.3,1.49999999621286e-06,30607.0
1676657,1676657,2023-07-01 19:31:00,30605.3,30605.3,30599.5,30599.5,1.99999999495049e-06,30602.4
1676658,1676658,2023-07-01 19:33:00,30601.5,30604.5,30601.5,30604.5,1.8500000635413e-05,30603.0
1676659,1676659,2023-07-01 19:36:00,30604.5,30604.5,30595.8,30600.3,2.15000006278387e-05,30600.15
1676660,1676660,2023-07-01 19:38:00,30600.3,30600.3,30592.4,30592.4,3.49999999116335e-06,30596.35
1676661,1676661,2023-07-01 19:39:00,30592.4,30592.4,30572.7,30582.6,6.15000018910905e-05,30582.550000000003
1676662,1676662,2023-07-01 19:42:00,30582.6,30583.8,30576.3,30583.8,2.00000006316259e-05,30580.05
1676663,1676663,2023-07-01 19:44:00,30583.8,30583.8,30578.6,30582.4,3.85000012670389e-05,30581.199999999997
1676664,1676664,2023-07-01 19:45:00,30582.4,30582.4,30574.8,30574.8,1.49999999621286e-06,30578.6
1676665,1676665,2023-07-01 19:50:00,30580.5,30583.5,30580.5,30583.5,1.8500000635413e-05,30582.0
1676666,1676666,2023-07-01 19:51:00,30583.5,30583.5,30574.9,30579.3,1.05000003145506e-05,30579.2
1676667,1676667,2023-07-01 19:52:00,30579.7,30582.7,30579.4,30582.7,2.75000009537507e-05,30581.050000000003
1676668,1676668,2023-07-01 19:53:00,30582.7,30582.7,30577.7,30577.7,1.49999999621286e-06,30580.2
1676669,1676669,2023-07-01 19:55:00,30577.7,30577.7,30573.2,30577.7,2.00000006316259e-05,30575.45
1676670,1676670,2023-07-01 19:56:00,30577.8,30580.8,30577.8,30580.8,3.65000012720884e-05,30579.3
1676671,1676671,2023-07-01 19:57:00,30581.7,30591.7,30581.7,30591.7,9.95000035004523e-05,30586.7
1676672,1676672,2023-07-01 19:59:00,30591.7,30591.7,30588.6,30588.6,1.49999999621286e-06,30590.15
1676673,1676673,2023-07-01 20:01:00,30588.6,30588.6,30584.7,30587.8,4.75000010169424e-05,30586.65
1676674,1676674,2023-07-01 20:04:00,30587.8,30587.8,30581.0,30581.0,1.49999999621286e-06,30584.4
1676675,1676675,2023-07-01 20:08:00,30581.0,30581.0,30566.7,30566.7,9.49999997601481e-06,30573.85
1676676,1676676,2023-07-01 20:09:00,30566.7,30566.7,30563.1,30563.1,1.49999999621286e-06,30564.9
1676677,1676677,2023-07-01 20:10:00,30564.7,30567.7,30564.6,30567.7,2.75000009537507e-05,30566.15
1676678,1676678,2023-07-01 20:15:00,30571.6,30574.6,30571.6,30574.6,1.8500000635413e-05,30573.1
1676679,1676679,2023-07-01 20:21:00,30575.0,30581.1,30575.0,30581.1,5.50000019075014e-05,30578.05
1676680,1676680,2023-07-01 20:22:00,30581.5,30584.5,30581.5,30584.5,2.75000009537507e-05,30583.0
1676681,1676681,2023-07-01 20:23:00,30584.5,30584.5,30581.1,30581.1,1.49999999621286e-06,30582.8
1676682,1676682,2023-07-01 20:28:00,30583.4,30586.4,30583.4,30586.4,2.75000009537507e-05,30584.9
1676683,1676683,2023-07-01 20:29:00,30586.4,30587.0,30581.4,30587.0,2.00000006316259e-05,30584.2
1676684,1676684,2023-07-01 20:31:00,30587.0,30587.0,30582.3,30582.3,1.49999999621286e-06,30584.65
1676685,1676685,2023-07-01 20:32:00,30582.3,30582.3,30571.6,30579.4,2.90000009499636e-05,30576.949999999997
1676686,1676686,2023-07-01 20:35:00,30579.4,30579.4,30572.1,30577.0,2.95000009487012e-05,30575.75
1676687,1676687,2023-07-01 20:38:00,30577.0,30577.0,30573.8,30576.8,3.75000012695637e-05,30575.4
1676688,1676688,2023-07-01 20:41:00,30576.8,30576.8,30570.5,30576.6,2.90000009499636e-05,30573.65
1676689,1676689,2023-07-01 20:44:00,30576.6,30576.6,30568.8,30574.5,2.00000006316259e-05,30572.699999999997
1676690,1676690,2023-07-01 20:46:00,30574.6,30577.6,30574.6,30577.6,1.8500000635413e-05,30576.1
1676691,1676691,2023-07-01 20:47:00,30577.6,30577.6,30572.8,30575.8,2.8500000951226e-05,30575.199999999997
1676692,1676692,2023-07-01 20:49:00,30575.8,30575.8,30560.1,30568.6,7.45000021993292e-05,30567.949999999997
1676693,1676693,2023-07-01 20:50:00,30568.6,30568.6,30560.4,30560.4,1.49999999621286e-06,30564.5
1676694,1676694,2023-07-01 20:54:00,30560.5,30563.5,30560.5,30563.5,3.65000012720884e-05,30562.0
1676695,1676695,2023-07-01 20:57:00,30563.5,30563.5,30559.3,30559.3,1.99999999495049e-06,30561.4
1676696,1676696,2023-07-01 20:58:00,30559.3,30563.6,30554.6,30563.6,2.00000006316259e-05,30559.1
1676697,1676697,2023-07-01 20:59:00,30563.6,30563.6,30555.4,30563.3,2.90000009499636e-05,30559.5
1676698,1676698,2023-07-01 21:02:00,30563.3,30563.3,30560.3,30560.3,1.49999999621286e-06,30561.8
1676699,1676699,2023-07-01 21:04:00,30561.5,30564.5,30561.5,30564.5,1.8500000635413e-05,30563.0
1676700,1676700,2023-07-01 21:05:00,30564.5,30564.5,30560.4,30560.4,1.49999999621286e-06,30562.45
1676701,1676701,2023-07-01 21:06:00,30560.4,30562.4,30553.6,30562.4,2.30000006240516e-05,30558.0
1676702,1676702,2023-07-01 21:07:00,30562.4,30562.4,30550.8,30554.1,3.20000009423893e-05,30556.6
1676703,1676703,2023-07-01 21:08:00,30554.1,30554.1,30547.1,30554.1,2.00000006316259e-05,30550.6
1676704,1676704,2023-07-01 21:10:00,30554.9,30557.9,30554.9,30557.9,1.8500000635413e-05,30556.4
1676705,1676705,2023-07-01 21:11:00,30558.4,30561.5,30558.1,30561.5,3.85000012670389e-05,30559.8
1676706,1676706,2023-07-01 21:13:00,30561.7,30565.2,30561.7,30565.2,3.65000012720884e-05,30563.45
1676707,1676707,2023-07-01 21:14:00,30565.2,30576.6,30565.2,30576.6,9.95000035004523e-05,30570.9
1676708,1676708,2023-07-01 21:15:00,30576.6,30576.6,30573.5,30573.5,1.49999999621286e-06,30575.05
1676709,1676709,2023-07-01 21:17:00,30573.5,30573.5,30565.4,30566.4,1.20000003107634e-05,30569.45
1676710,1676710,2023-07-01 21:18:00,30566.2,30569.2,30566.2,30569.2,2.75000009537507e-05,30567.7
1676711,1676711,2023-07-01 21:19:00,30569.2,30569.2,30562.8,30565.7,1.05000003145506e-05,30566.0
1676712,1676712,2023-07-01 21:20:00,30565.7,30565.7,30562.6,30562.6,1.49999999621286e-06,30564.15
1676713,1676713,2023-07-01 21:24:00,30562.6,30563.1,30558.9,30563.1,2.00000006316259e-05,30561.0
1676714,1676714,2023-07-01 21:27:00,30563.1,30563.1,30556.7,30561.6,3.80000012683013e-05,30559.9
1676715,1676715,2023-07-01 21:32:00,30561.7,30564.7,30561.7,30564.7,1.8500000635413e-05,30563.2
1676716,1676716,2023-07-01 21:33:00,30564.7,30564.7,30560.4,30560.4,1.49999999621286e-06,30562.550000000003
1676717,1676717,2023-07-01 21:37:00,30560.4,30560.4,30556.9,30556.9,1.49999999621286e-06,30558.65
1676718,1676718,2023-07-01 21:39:00,30557.6,30560.6,30557.6,30560.6,2.75000009537507e-05,30559.1
1676719,1676719,2023-07-01 21:40:00,30564.1,30567.1,30564.0,30567.1,2.75000009537507e-05,30565.55
1676720,1676720,2023-07-01 21:42:00,30567.1,30568.0,30562.2,30568.0,2.05000006303635e-05,30565.1
1676721,1676721,2023-07-01 21:44:00,30568.0,30568.0,30564.6,30564.6,1.49999999621286e-06,30566.3
1676722,1676722,2023-07-01 21:45:00,30564.6,30564.6,30556.4,30563.3,2.00000006316259e-05,30560.5
1676723,1676723,2023-07-01 21:48:00,30563.3,30564.0,30558.0,30564.0,2.00000006316259e-05,30561.0
1676724,1676724,2023-07-01 21:50:00,30564.3,30567.3,30564.3,30567.3,1.8500000635413e-05,30565.8
1676725,1676725,2023-07-01 21:54:00,30567.3,30567.8,30564.2,30567.8,8.50000022865061e-05,30566.0
1676726,1676726,2023-07-01 21:57:00,30567.8,30567.8,30558.7,30565.1,2.00000006316259e-05,30563.25
1676727,1676727,2023-07-01 22:00:00,30565.1,30565.2,30527.4,30559.7,2.15000006278387e-05,30546.300000000003
1676728,1676728,2023-07-01 22:02:00,30561.0,30566.7,30556.9,30562.2,0.0001020000034941,30561.800000000003
1676729,1676729,2023-07-01 22:05:00,30562.2,30562.2,30558.3,30558.3,1.49999999621286e-06,30560.25
1676730,1676730,2023-07-01 22:06:00,30558.4,30564.5,30558.4,30564.5,6.50000016548802e-05,30561.45
1676731,1676731,2023-07-01 22:07:00,30565.2,30574.8,30564.5,30574.8,0.0001015000029269,30569.65
1676732,1676732,2023-07-01 22:08:00,30574.8,30574.8,30571.1,30571.1,1.49999999621286e-06,30572.949999999997
1676733,1676733,2023-07-01 22:09:00,30571.1,30571.6,30567.0,30571.6,2.00000006316259e-05,30569.3
1676734,1676734,2023-07-01 22:10:00,30571.6,30571.6,30568.1,30568.1,1.49999999621286e-06,30569.85
1676735,1676735,2023-07-01 22:12:00,30568.2,30571.2,30568.2,30571.2,2.75000009537507e-05,30569.7
1676736,1676736,2023-07-01 22:13:00,30571.9,30574.9,30571.3,30574.9,5.45000019087638e-05,30573.1
1676737,1676737,2023-07-01 22:15:00,30574.9,30574.9,30563.9,30567.1,2.15000006278387e-05,30569.4
1676738,1676738,2023-07-01 22:16:00,30570.1,30570.1,30570.1,30570.1,4.99999998737621e-07,30570.1
1676739,1676739,2023-07-01 22:19:00,30570.1,30570.1,30564.8,30569.1,4.00000012632518e-05,30567.449999999997
1676740,1676740,2023-07-01 22:21:00,30569.2,30572.2,30569.2,30572.2,5.45000019087638e-05,30570.7
1676741,1676741,2023-07-01 22:26:00,30573.0,30580.5,30572.9,30580.5,0.0001175000041371,30576.7
1676742,1676742,2023-07-01 22:27:00,30580.5,30580.5,30577.4,30577.4,1.49999999621286e-06,30578.95
1676743,1676743,2023-07-01 22:30:00,30577.6,30580.6,30572.7,30572.7,4.85000015828518e-05,30576.65
1676744,1676744,2023-07-01 22:31:00,30572.7,30572.7,30560.2,30563.6,3.95000012645141e-05,30566.45
1676745,1676745,2023-07-01 22:33:00,30565.2,30568.2,30564.9,30568.2,3.65000012720884e-05,30566.550000000003
1676746,1676746,2023-07-01 22:37:00,30568.2,30568.2,30551.1,30551.1,2.45000006202645e-05,30559.65
1676747,1676747,2023-07-01 22:38:00,30551.1,30551.1,30542.1,30542.1,2.49999999368811e-06,30546.6
1676748,1676748,2023-07-01 22:39:00,30542.1,30542.1,30535.6,30535.6,1.49999999621286e-06,30538.85
1676749,1676749,2023-07-01 22:40:00,30537.3,30549.6,30537.3,30549.6,0.0001090000038175,30543.449999999997
1676750,1676750,2023-07-01 22:41:00,30549.6,30549.6,30545.4,30545.4,1.49999999621286e-06,30547.5
1676751,1676751,2023-07-01 22:42:00,30551.0,30554.0,30551.0,30554.0,2.75000009537507e-05,30552.5
1676752,1676752,2023-07-01 22:43:00,30554.0,30554.0,30541.2,30541.2,5.49999998611383e-06,30547.6
1676753,1676753,2023-07-01 22:44:00,30542.1,30545.1,30541.2,30545.1,1.90000006341506e-05,30543.15
1676754,1676754,2023-07-01 22:45:00,30545.1,30545.1,30538.7,30538.7,2.99999999242573e-06,30541.9
1676755,1676755,2023-07-01 22:46:00,30538.7,30538.7,30526.2,30532.2,5.30000015714904e-05,30532.45
1676756,1676756,2023-07-01 22:48:00,30533.1,30542.7,30532.7,30542.7,6.40000022258391e-05,30537.7
1676757,1676757,2023-07-01 22:49:00,30542.7,30542.7,30536.3,30542.1,2.00000006316259e-05,30539.5
1676758,1676758,2023-07-01 22:51:00,30542.2,30549.7,30542.2,30549.7,7.30000025441768e-05,30545.95
1676759,1676759,2023-07-01 22:55:00,30549.7,30549.7,30546.0,30546.0,1.49999999621286e-06,30547.85
1676760,1676760,2023-07-01 22:57:00,30546.0,30546.0,30540.6,30540.6,1.49999999621286e-06,30543.3
1676761,1676761,2023-07-01 22:58:00,30541.1,30544.1,30541.1,30544.1,1.8500000635413e-05,30542.6
1676762,1676762,2023-07-01 22:59:00,30544.6,30547.6,30544.6,30547.6,2.75000009537507e-05,30546.1
1676763,1676763,2023-07-01 23:00:00,30547.7,30550.7,30547.7,30550.7,3.65000012720884e-05,30549.2
1676764,1676764,2023-07-01 23:01:00,30554.5,30563.3,30554.5,30563.3,5.50000019075014e-05,30558.9
1676765,1676765,2023-07-01 23:02:00,30563.9,30570.0,30563.9,30570.0,4.60000015891637e-05,30566.95
1676766,1676766,2023-07-01 23:07:00,30570.0,30570.0,30563.2,30563.2,1.49999999621286e-06,30566.6
1676767,1676767,2023-07-01 23:09:00,30563.2,30563.2,30559.1,30559.1,1.99999999495049e-06,30561.15
1676768,1676768,2023-07-01 23:11:00,30559.1,30559.1,30549.6,30549.6,2.99999999242573e-06,30554.35
1676769,1676769,2023-07-01 23:12:00,30549.6,30549.6,30546.2,30546.2,1.49999999621286e-06,30547.9
1676770,1676770,2023-07-01 23:14:00,30546.2,30546.2,30542.9,30542.9,1.49999999621286e-06,30544.550000000003
1676771,1676771,2023-07-01 23:15:00,30545.9,30548.9,30544.3,30547.8,7.45000025403897e-05,30546.6
1676772,1676772,2023-07-01 23:17:00,30547.9,30550.9,30542.0,30542.0,2.35000006227892e-05,30546.45
1676773,1676773,2023-07-01 23:18:00,30542.5,30548.7,30542.5,30548.7,6.40000022258391e-05,30545.6
1676774,1676774,2023-07-01 23:20:00,30549.5,30552.5,30549.5,30552.5,4.55000015904261e-05,30551.0
1676775,1676775,2023-07-01 23:25:00,30552.5,30552.5,30547.9,30551.0,2.00000006316259e-05,30550.2
1676776,1676776,2023-07-01 23:26:00,30551.4,30554.4,30551.0,30554.4,1.90000006341506e-05,30552.7
1676777,1676777,2023-07-01 23:29:00,30554.4,30554.4,30549.3,30549.3,1.49999999621286e-06,30551.85
1676778,1676778,2023-07-01 23:30:00,30549.3,30549.3,30546.2,30546.2,2.49999999368811e-06,30547.75
1676779,1676779,2023-07-01 23:37:00,30546.2,30546.2,30546.2,30546.2,9.99999997475243e-07,30546.2
1676780,1676780,2023-07-01 23:38:00,30540.6,30546.3,30540.6,30546.3,9.30000031758027e-05,30543.449999999997
1676781,1676781,2023-07-01 23:39:00,30546.9,30549.9,30546.9,30549.9,3.65000012720884e-05,30548.4
1676782,1676782,2023-07-01 23:41:00,30549.9,30549.9,30546.2,30546.2,1.49999999621286e-06,30548.050000000003
1676783,1676783,2023-07-01 23:44:00,30546.2,30546.2,30541.8,30541.8,1.49999999621286e-06,30544.0
1676784,1676784,2023-07-01 23:45:00,30542.5,30545.5,30542.3,30545.5,3.65000012720884e-05,30543.9
1676785,1676785,2023-07-01 23:47:00,30545.5,30545.5,30540.6,30540.6,1.49999999621286e-06,30543.05
1676786,1676786,2023-07-01 23:49:00,30541.6,30544.6,30541.6,30544.6,1.8500000635413e-05,30543.1
1676787,1676787,2023-07-01 23:50:00,30546.2,30557.4,30546.2,30557.4,0.0001720000060458,30551.800000000003
1676788,1676788,2023-07-01 23:51:00,30557.9,30560.9,30557.9,30560.9,3.65000012720884e-05,30559.4
1676789,1676789,2023-07-01 23:54:00,30561.0,30564.0,30560.9,30564.0,2.85000003827918e-05,30562.45
1676790,1676790,2023-07-01 23:55:00,30564.0,30564.0,30559.4,30562.5,2.00000006316259e-05,30561.7
1676791,1676791,2023-07-01 23:58:00,30562.5,30562.5,30557.1,30557.1,1.49999999621286e-06,30559.8
1676792,1676792,2023-07-02 00:03:00,30557.1,30560.4,30551.6,30560.4,9.20000031783275e-05,30556.0
1676793,1676793,2023-07-02 00:05:00,30560.4,30560.4,30556.0,30556.0,1.99999999495049e-06,30558.2
1676794,1676794,2023-07-02 00:07:00,30556.0,30556.0,30550.2,30554.3,2.00000006316259e-05,30553.1
1676795,1676795,2023-07-02 00:10:00,30554.3,30554.3,30545.7,30545.7,2.99999999242573e-06,30550.0
1676796,1676796,2023-07-02 00:11:00,30545.7,30545.7,30536.5,30536.5,4.99999998737621e-06,30541.1
1676797,1676797,2023-07-02 00:14:00,30536.5,30536.5,30524.7,30528.8,5.05000015778023e-05,30530.6
1676798,1676798,2023-07-02 00:15:00,30533.0,30541.4,30533.0,30541.4,0.0001355000047738,30537.2
1676799,1676799,2023-07-02 00:16:00,30541.4,30541.4,30532.4,30532.4,3.49999999116335e-06,30536.9
1676800,1676800,2023-07-02 00:17:00,30532.5,30535.5,30531.7,30531.7,2.90000009499636e-05,30533.6
1676801,1676801,2023-07-02 00:18:00,30533.1,30550.9,30533.1,30547.5,0.000341500011757,30542.0
1676802,1676802,2023-07-02 00:19:00,30540.5,30546.7,30536.6,30546.7,9.60000031682284e-05,30541.65
1676803,1676803,2023-07-02 00:20:00,30546.7,30546.7,30546.7,30546.7,4.99999998737621e-07,30546.7
1676804,1676804,2023-07-02 00:21:00,30546.7,30546.7,30534.3,30534.3,5.99999998485146e-06,30540.5
1676805,1676805,2023-07-02 00:22:00,30535.0,30541.2,30535.0,30536.2,9.35000026061061e-05,30538.1
1676806,1676806,2023-07-02 00:23:00,30536.2,30536.2,30531.0,30534.2,2.00000006316259e-05,30533.6
1676807,1676807,2023-07-02 00:24:00,30534.2,30534.2,30527.9,30530.4,3.95000012645141e-05,30531.050000000003
1676808,1676808,2023-07-02 00:25:00,30530.5,30535.9,30530.4,30535.9,3.7000001270826e-05,30533.15
1676809,1676809,2023-07-02 00:26:00,30536.4,30546.9,30536.4,30546.9,0.0001810000063642,30541.65
1676810,1676810,2023-07-02 00:27:00,30547.1,30550.1,30547.1,30550.1,4.55000015904261e-05,30548.6
1676811,1676811,2023-07-02 00:28:00,30551.5,30565.3,30551.5,30565.3,0.0001280000044516,30558.4
1676812,1676812,2023-07-02 00:29:00,30568.6,30617.7,30568.6,30617.7,0.0004520000159118,30593.15
1676813,1676813,2023-07-02 00:30:00,30617.7,30617.7,30606.3,30606.3,8.90000017079728e-05,30612.0
1676814,1676814,2023-07-02 00:31:00,30606.3,30606.3,30591.2,30595.9,5.50000015664409e-05,30598.75
1676815,1676815,2023-07-02 00:32:00,30595.9,30595.9,30535.3,30541.1,0.0001170000031152,30565.6
1676816,1676816,2023-07-02 00:33:00,30543.3,30553.3,30538.6,30545.1,0.0003200000102197,30545.949999999997
1676817,1676817,2023-07-02 00:34:00,30545.1,30550.8,30541.9,30550.8,5.65000019037143e-05,30546.35
1676818,1676818,2023-07-02 00:35:00,30551.4,30570.2,30551.4,30567.0,0.0001760000054673,30560.800000000003
1676819,1676819,2023-07-02 00:36:00,30567.2,30604.2,30567.0,30600.7,0.0002690000086431,30585.6
1676820,1676820,2023-07-02 00:37:00,30600.7,30607.0,30579.1,30583.7,0.0001515000047334,30593.05
1676821,1676821,2023-07-02 00:38:00,30580.7,30586.9,30578.4,30578.4,6.05000018936153e-05,30582.65
1676822,1676822,2023-07-02 00:39:00,30578.4,30578.4,30566.9,30570.7,7.05000022094282e-05,30572.65
1676823,1676823,2023-07-02 00:41:00,30570.7,30570.7,30562.7,30562.7,2.99999999242573e-06,30566.7
1676824,1676824,2023-07-02 00:42:00,30562.7,30562.7,30558.5,30562.5,2.90000009499636e-05,30560.6
1676825,1676825,2023-07-02 00:43:00,30562.8,30565.8,30562.8,30565.8,3.65000012720884e-05,30564.3
1676826,1676826,2023-07-02 00:44:00,30565.8,30565.8,30557.3,30562.8,2.15000006278387e-05,30561.55
1676827,1676827,2023-07-02 00:45:00,30562.8,30562.8,30557.3,30557.3,1.49999999621286e-06,30560.05
1676828,1676828,2023-07-02 00:46:00,30557.3,30557.3,30548.9,30552.0,3.90000006973423e-05,30553.1
1676829,1676829,2023-07-02 00:47:00,30552.1,30558.5,30552.0,30558.5,6.50000016548802e-05,30555.25
1676830,1676830,2023-07-02 00:48:00,30559.6,30566.1,30559.6,30565.9,9.10000031808522e-05,30562.85
1676831,1676831,2023-07-02 00:49:00,30565.9,30565.9,30562.6,30562.6,1.49999999621286e-06,30564.25
1676832,1676832,2023-07-02 00:51:00,30563.9,30566.9,30563.9,30566.9,3.65000012720884e-05,30565.4
1676833,1676833,2023-07-02 00:53:00,30566.9,30566.9,30563.6,30563.6,1.49999999621286e-06,30565.25
1676834,1676834,2023-07-02 00:54:00,30563.6,30563.6,30556.8,30560.7,2.40000006215269e-05,30560.199999999997
1676835,1676835,2023-07-02 00:55:00,30561.5,30564.5,30561.4,30564.5,2.75000009537507e-05,30562.95
1676836,1676836,2023-07-02 00:56:00,30564.5,30564.5,30560.2,30560.2,1.49999999621286e-06,30562.35
1676837,1676837,2023-07-02 00:57:00,30560.2,30560.2,30547.7,30550.9,2.40000006215269e-05,30553.95
1676838,1676838,2023-07-02 00:59:00,30550.9,30553.5,30547.8,30553.5,2.00000006316259e-05,30550.65
1676839,1676839,2023-07-02 01:00:00,30553.5,30561.7,30549.6,30559.9,0.0001210000041282,30555.65
1676840,1676840,2023-07-02 01:03:00,30559.9,30559.9,30544.6,30544.6,5.49999998611383e-06,30552.25
1676841,1676841,2023-07-02 01:04:00,30545.9,30552.0,30532.6,30535.2,0.0001715000047965,30542.3
1676842,1676842,2023-07-02 01:05:00,30535.8,30547.0,30533.3,30547.0,0.0001575000054003,30540.15
1676843,1676843,2023-07-02 01:07:00,30547.1,30550.1,30542.6,30548.4,8.35000028587274e-05,30546.35
1676844,1676844,2023-07-02 01:08:00,30548.8,30551.8,30548.8,30551.8,4.55000015904261e-05,30550.3
1676845,1676845,2023-07-02 01:09:00,30553.8,30556.8,30553.8,30556.8,3.65000012720884e-05,30555.3
1676846,1676846,2023-07-02 01:10:00,30557.6,30565.5,30557.6,30565.5,7.30000025441768e-05,30561.55
1676847,1676847,2023-07-02 01:12:00,30565.5,30568.4,30562.0,30568.4,6.60000022207896e-05,30565.2
1676848,1676848,2023-07-02 01:13:00,30568.4,30568.6,30565.2,30568.6,2.95000009487012e-05,30566.9
1676849,1676849,2023-07-02 01:14:00,30568.6,30568.6,30565.2,30565.2,1.49999999621286e-06,30566.9
1676850,1676850,2023-07-02 01:16:00,30565.2,30565.2,30557.3,30557.3,3.49999999116335e-06,30561.25
1676851,1676851,2023-07-02 01:17:00,30557.3,30557.3,30554.1,30554.1,1.49999999621286e-06,30555.699999999997
1676852,1676852,2023-07-02 01:20:00,30554.2,30561.8,30554.0,30561.8,6.45000022245767e-05,30557.9
1676853,1676853,2023-07-02 01:21:00,30561.8,30561.8,30558.8,30558.8,1.49999999621286e-06,30560.3
1676854,1676854,2023-07-02 01:22:00,30558.9,30561.9,30557.7,30561.4,6.5500002222052e-05,30559.800000000003
1676855,1676855,2023-07-02 01:23:00,30561.4,30561.4,30558.2,30558.2,1.99999999495049e-06,30559.800000000003
1676856,1676856,2023-07-02 01:25:00,30558.2,30558.2,30551.4,30551.4,1.49999999621286e-06,30554.800000000003
1676857,1676857,2023-07-02 01:26:00,30552.5,30555.2,30552.2,30555.2,2.75000009537507e-05,30553.7
1676858,1676858,2023-07-02 01:27:00,30555.2,30555.2,30544.2,30548.4,2.50000006190021e-05,30549.7
1676859,1676859,2023-07-02 01:29:00,30548.4,30548.4,30542.8,30547.1,3.80000012683013e-05,30545.6
1676860,1676860,2023-07-02 01:31:00,30547.1,30547.1,30543.6,30543.6,1.49999999621286e-06,30545.35
1676861,1676861,2023-07-02 01:33:00,30543.6,30543.6,30537.2,30537.2,3.49999999116335e-06,30540.4
1676862,1676862,2023-07-02 01:34:00,30543.2,30546.2,30542.2,30545.5,5.70000019024519e-05,30544.2
1676863,1676863,2023-07-02 01:35:00,30545.5,30546.4,30538.2,30546.4,2.00000006316259e-05,30542.300000000003
1676864,1676864,2023-07-02 01:36:00,30546.4,30548.9,30543.3,30544.4,5.75000019011895e-05,30546.1
1676865,1676865,2023-07-02 01:38:00,30544.4,30545.9,30534.2,30545.9,7.8000002531553e-05,30540.050000000003
1676866,1676866,2023-07-02 01:39:00,30545.9,30545.9,30542.2,30542.2,1.49999999621286e-06,30544.050000000003
